G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
1,0,1,1,-98.42993300,811.5984370,54.32439100,0.035060000,-0.200225000,0.165165000
1,0,1,1,-112.0175500,817.2282440,54.00851000,0.034682000,-0.195191000,0.160509000
1,0,1,1,-125.5774570,822.6562780,53.6793030,0.034295000,-0.190109000,0.155814000
1,0,1,1,-139.1063150,827.8812080,53.33685100,0.033900000,-0.184980000,0.151080000
1,0,1,1,-152.6007850,832.9017450,52.98123700,0.0334960,-0.179805000,0.146309000
1,0,1,1,-166.057522,837.7166380,52.61255100,0.033085000,-0.174587000,0.141502000
1,0,1,1,-179.4731960,842.3246880,52.23088200,0.032665000,-0.169325000,0.136660000
1,0,1,1,-192.8444890,846.7247520,51.83632600,0.032237000,-0.164021000,0.131784000
1,0,1,1,-206.1681050,850.915749,51.42897900,0.031801000,-0.158677000,0.126875000
1,0,1,1,-219.4407660,854.8966570,51.0089420,0.031358000,-0.153293000,0.121936000
1,0,1,1,-232.6592150,858.6665090,50.57631800,0.030906000,-0.147872000,0.116966000
1,0,1,1,-245.8201980,862.2243870,50.13121500,0.030447000,-0.14241500,0.111967000
1,0,1,1,-258.920474,865.5694180,49.67374200,0.029981000,-0.136922000,0.106941000
1,0,1,1,-271.9568040,868.7007740,49.20401200,0.029507000,-0.131395000,0.101888000
1,0,1,1,-284.9259650,871.6176740,48.722141,0.029026000,-0.125836000,0.096811000
1,0,1,1,-297.824748,874.3193910,48.22824800,0.028537000,-0.120246000,0.091709000
1,0,1,1,-310.6499690,876.8052590,47.72245400,0.028042000,-0.114627000,0.086585000
1,0,1,1,-323.3984660,879.0746680,47.20488600,0.027540000,-0.108979000,0.081439000
1,0,1,1,-336.0671050,881.1270700,46.67566900,0.027031000,-0.103304000,0.076273000
1,0,1,1,-348.6527670,882.9619670,46.1349350,0.026515000,-0.097603000,0.071088000
1,0,1,1,-361.152356,884.5789140,45.58281800,0.025993000,-0.091879000,0.065886000
1,0,1,1,-373.5627860,885.977515,45.01945300,0.025464000,-0.086132000,0.060668000
1,0,1,1,-385.8809930,887.1574210,44.4449800,0.024929000,-0.080364000,0.055435000
1,0,1,1,-398.103931,888.118335,43.85954000,0.024388000,-0.074575000,0.050188000
1,0,1,1,-410.2285800,888.8600180,43.26327700,0.023841000,-0.068769000,0.044928000
1,0,1,1,-422.2519480,889.3822870,42.65634000,0.023288000,-0.062945000,0.039658000
1,0,1,1,-434.171074,889.685019,42.03887700,0.022729000,-0.057106000,0.034377000
1,0,1,1,-445.9830220,889.7681460,41.41104100,0.022165000,-0.051253000,0.029088000
1,0,1,1,-457.6848860,889.6316550,40.77298700,0.021595000,-0.045387000,0.023792000
1,0,1,1,-469.2737810,889.2755840,40.12487200,0.021020000,-0.039510000,0.018491000
1,0,1,1,-480.7468470,888.7000210,39.46685600,0.020439000,-0.033624000,0.013184000
1,0,1,1,-492.1012490,887.9051050,38.79910200,0.01985400,-0.027729000,0.007875000
1,0,1,1,-503.3341840,886.8910290,38.12177500,0.019264000,-0.021827000,0.002563000
1,0,1,1,-514.4428770,885.6580430,37.43504100,0.018669000,-0.01592000,-0.002749000
1,0,1,1,-525.4245900,884.2064530,36.73907000,0.01806900,-0.010008000,-0.008061000
1,0,1,1,-536.2766150,882.5366210,36.0340340,0.017465000,-0.004095000,-0.013370000
1,0,1,1,-546.9962810,880.6489650,35.320106,0.016857000,0.001820000,-0.018677000
1,0,1,1,-557.5809450,878.5439540,34.59746300,0.016244000,0.007734000,-0.023978000
1,0,1,1,-568.0279990,876.2221110,33.86628300,0.015628000,0.013646000,-0.029274000
1,0,1,1,-578.3348640,873.6840090,33.12674700,0.015007000,0.019555000,-0.034563000
1,0,1,1,-588.4989950,870.9302710,32.37903700,0.014383000,0.025459000,-0.039843000
1,0,1,1,-598.5178800,867.9615750,31.6233370,0.013756000,0.031357000,-0.045113000
1,0,1,1,-608.3890490,864.7786550,30.85983500,0.013125000,0.037247000,-0.050372000
1,0,1,1,-618.1100660,861.3822970,30.08871700,0.012490000,0.043128000,-0.055619000
1,0,1,1,-627.6785370,857.7733430,29.31017600,0.011853000,0.048998000,-0.060852000
1,0,1,1,-637.092103,853.9526880,28.52440200,0.011213000,0.054857000,-0.066069000
1,0,1,1,-646.3484450,849.9212760,27.73158900,0.010570000,0.060701000,-0.071271000
1,0,1,1,-655.4452800,845.6801050,26.93193400,0.009924000,0.066531000,-0.076455000
1,0,1,1,-664.3803610,841.2302190,26.12563300,0.009276000,0.072344000,-0.081620000
1,0,1,1,-673.1514830,836.5727160,25.31288600,0.008626000,0.07813900,-0.086765000
1,0,1,1,-681.7564810,831.7087450,24.49389300,0.007973000,0.083915000,-0.09188900
1,0,1,1,-690.1932320,826.6395050,23.66885600,0.007319000,0.089671000,-0.096990000
1,0,1,1,-698.4596550,821.3662500,22.83797900,0.006663000,0.095404000,-0.102067000
1,0,1,1,-706.5537130,815.890284,22.00146600,0.006005000,0.10111400,-0.107119000
1,0,1,1,-714.4734110,810.2129600,21.159525,0.005345000,0.106799000,-0.112144000
1,0,1,1,-722.2167980,804.3356820,20.3123620,0.004685000,0.112457000,-0.117142000
1,0,1,1,-729.7819610,798.2598990,19.46018800,0.00402300,0.118088000,-0.122110000
1,0,1,1,-737.167035,791.9871100,18.60321100,0.003360000,0.123689000,-0.12704900
1,0,1,1,-744.3701960,785.5188640,17.74164400,0.002696000,0.129260000,-0.131957000
1,0,1,1,-751.3896650,778.8567540,16.87569900,0.002032000,0.134799000,-0.136831000
1,0,1,1,-758.2237130,772.0024270,16.00559000,0.00136700,0.140305000,-0.141672000
1,0,1,1,-764.870653,764.9575750,15.13153200,0.000702000,0.145776000,-0.146478000
1,0,1,1,-771.328848,757.7239390,14.25374000,3.66e-05,0.151212000,-0.151248000
1,0,1,1,-777.5967060,750.3033050,13.37243000,-0.000629000,0.156610000,-0.15598100
1,0,1,1,-783.6726800,742.6975050,12.48782100,-0.001294000,0.161969000,-0.160675000
1,0,1,1,-789.5552720,734.9084150,11.60013000,-0.001959000,0.167288000,-0.165330000
1,0,1,1,-795.2430300,726.9379590,10.7095770,-0.002623000,0.172566000,-0.169943000
1,0,1,1,-800.7345500,718.788101,9.816381000,-0.003287000,0.177802000,-0.174515000
1,0,1,1,-806.0284760,710.4608530,8.920763000,-0.003950000,0.182994000,-0.179044000
1,0,1,1,-811.1235040,701.9582720,8.022944000,-0.004612000,0.188140000,-0.183528000
1,0,1,1,-816.0183770,693.2824550,7.123144000,-0.005273000,0.193240000,-0.18796800
1,0,1,1,-820.7118890,684.4355450,6.221587000,-0.005932000,0.198293000,-0.192360000
1,0,1,1,-825.2028830,675.4197270,5.31849400,-0.006590000,0.203296000,-0.196706000
1,0,1,1,-829.4902500,666.2372250,4.414089000,-0.007247000,0.208249000,-0.20100300
1,0,1,1,-833.5729340,656.8903050,3.508595000,-0.007901000,0.21315100,-0.205250000
1,0,1,1,-837.4499250,647.3812730,2.602235000,-0.008554000,0.21800100,-0.209447000
1,0,1,1,-841.1202690,637.7124760,1.695232000,-0.009205000,0.222796000,-0.213592000
1,0,1,1,-844.5830580,627.8863,0.787811000,-0.00985300,0.227537000,-0.217684000
1,0,1,1,-847.8374400,617.9051700,-0.119805000,-0.010499000,0.232221000,-0.221722000
1,0,1,1,-850.8826120,607.7715490,-1.027391000,-0.011142000,0.236848000,-0.225706000
1,0,1,1,-853.7178240,597.4879400,-1.934725000,-0.011782000,0.241417000,-0.229634000
1,0,1,1,-856.3423760,587.0568800,-2.841581000,-0.012420000,0.245926000,-0.233506000
1,0,1,1,-858.7556220,576.4809430,-3.747736000,-0.013055000,0.250374000,-0.237320000
1,0,1,1,-860.9569650,565.7627390,-4.65296700,-0.013686000,0.254761000,-0.241075000
1,0,1,1,-862.9458630,554.9049140,-5.557050000,-0.014314000,0.259085000,-0.244771000
1,0,1,1,-864.7218250,543.9101440,-6.459762000,-0.014938000,0.263345000,-0.248406000
1,0,1,1,-866.2844130,532.7811450,-7.360880000,-0.015559000,0.267540000,-0.251981000
1,0,1,1,-867.6332420,521.5206630,-8.260182000,-0.016176000,0.271669000,-0.255493000
1,0,1,1,-868.7679790,510.1314770,-9.157447000,-0.016789000,0.275731000,-0.258942000
1,0,1,1,-869.6883460,498.6163970,-10.05245200,-0.017398000,0.279724000,-0.262327000
1,0,1,1,-870.3941150,486.9782660,-10.944977,-0.018002000,0.283649000,-0.26564700
1,0,1,1,-870.8851120,475.219955,-11.83480200,-0.018602000,0.287504000,-0.26890200
1,0,1,1,-871.1612170,463.3443660,-12.72170700,-0.01919800,0.291288000,-0.272090000
1,0,1,1,-871.2223610,451.3544290,-13.60547300,-0.019788000,0.295000000,-0.275212000
1,0,1,1,-871.0685290,439.2531020,-14.48588200,-0.020374000,0.298639000,-0.278265000
1,0,1,1,-870.6997600,427.0433720,-15.36271800,-0.020955000,0.302205000,-0.281250000
1,0,1,1,-870.1161440,414.7282520,-16.23576300,-0.021531000,0.305696000,-0.284165000
1,0,1,1,-869.3178270,402.3107810,-17.10480200,-0.022101000,0.309111000,-0.287010000
1,0,1,1,-868.3050050,389.7940230,-17.96962100,-0.022666000,0.312451000,-0.289785000
1,0,1,1,-867.0779290,377.1810680,-18.83000700,-0.023225000,0.31571300,-0.292488000
1,0,1,1,-865.6369010,364.4750270,-19.68574700,-0.023779000,0.318897000,-0.295119000
1,0,1,1,-863.9822770,351.6790360,-20.53662900,-0.024326000,0.322003000,-0.297676000
1,0,1,1,-862.1144660,338.7962510,-21.38244500,-0.024868000,0.325029000,-0.300161000
1,0,1,1,-860.0339280,325.8298530,-22.22298500,-0.025404000,0.327975000,-0.302571000
1,0,1,1,-857.7411770,312.7830400,-23.05804200,-0.025933000,0.330840000,-0.304907000
1,0,1,1,-855.2367790,299.6590320,-23.88741000,-0.026456000,0.333623000,-0.307168000
1,0,1,1,-852.5213520,286.4610680,-24.71088500,-0.026972000,0.336325000,-0.30935300
1,0,1,1,-849.5955670,273.1924040,-25.52826200,-0.027482000,0.338943000,-0.311461000
1,0,1,1,-846.4601450,259.8563150,-26.33934100,-0.027985000,0.341477000,-0.313493000
1,0,1,1,-843.1158600,246.4560920,-27.14392100,-0.028481000,0.343927000,-0.315447000
1,0,1,1,-839.563538,232.9950400,-27.94180400,-0.028970000,0.346293000,-0.317323000
1,0,1,1,-835.8040550,219.4764810,-28.73279300,-0.029451000,0.348573000,-0.319121000
1,0,1,1,-831.8383380,205.903751,-29.51669200,-0.029926000,0.350767000,-0.320841000
1,0,1,1,-827.6673660,192.2801990,-30.29330900,-0.030393000,0.352874000,-0.322481000
1,0,1,1,-823.2921690,178.6091870,-31.06245200,-0.030853000,0.354895000,-0.324042000
1,0,1,1,-818.7138270,164.8940890,-31.82393000,-0.03130500,0.35682700,-0.32552200
1,0,1,1,-813.9334690,151.1382880,-32.5775570,-0.031749000,0.358672000,-0.326923000
1,0,1,1,-808.9522750,137.3451800,-33.32314500,-0.032186000,0.360428000,-0.328243000
1,0,1,1,-803.7714730,123.5181660,-34.06051200,-0.032614000,0.362096000,-0.329481000
1,0,1,1,-798.392343,109.6606600,-34.78947500,-0.033035000,0.363674000,-0.330639000
1,0,1,1,-792.8162110,95.7760790,-35.5098540,-0.033447000,0.365162000,-0.331715000
1,0,1,1,-787.0444540,81.86785200,-36.22147200,-0.033851000,0.366560000,-0.332709000
1,0,1,1,-781.078496,67.93940800,-36.92415300,-0.034247000,0.367868000,-0.333620000
1,0,1,1,-774.9198090,53.99418600,-37.61772300,-0.034634000,0.369085000,-0.334450000
1,0,1,1,-768.5699120,40.03562600,-38.30201200,-0.035013000,0.370210000,-0.335197000
1,0,1,1,-762.0303730,26.06717200,-38.97685100,-0.035383000,0.371245000,-0.33586200
1,0,1,1,-755.302805,12.09227200,-39.64207300,-0.035745000,0.372188000,-0.336443000
1,0,1,1,-748.3888680,-1.885627000,-40.29751400,-0.036097000,0.373039000,-0.336942000
1,0,1,1,-741.2902690,-15.86307600,-40.94301200,-0.036441000,0.373798000,-0.337357000
1,0,1,1,-734.0087580,-29.83662600,-41.57840800,-0.036776000,0.374465000,-0.337689000
1,0,1,1,-726.5461320,-43.8028280,-42.20354500,-0.037101000,0.375039000,-0.337938000
1,0,1,1,-718.904233,-57.75823700,-42.8182690,-0.037418000,0.375521000,-0.338103000
1,0,1,1,-711.0849470,-71.69940900,-43.42242900,-0.037725000,0.375911000,-0.338185000
1,0,1,1,-703.0902020,-85.62290400,-44.01587500,-0.038023000,0.376207000,-0.338184000
1,0,1,1,-694.9219720,-99.52528700,-44.59846100,-0.038312000,0.376411000,-0.338099000
1,0,1,1,-686.5822720,-113.403127,-45.17004200,-0.038591000,0.37652100,-0.337931000
1,0,1,1,-678.0731600,-127.2530000,-45.73047900,-0.038860000,0.376539000,-0.337679000
1,0,1,1,-669.3967350,-141.071489,-46.27963300,-0.039120000,0.376464000,-0.337344000
1,0,1,1,-660.5551390,-154.8551840,-46.81736800,-0.039371000,0.376297000,-0.336926000
1,0,1,1,-651.5505520,-168.6006840,-47.34355100,-0.039611000,0.376036000,-0.336425000
1,0,1,1,-642.3851960,-182.3045960,-47.85805300,-0.0398420,0.375682000,-0.335840000
1,0,1,1,-633.0613340,-195.9635410,-48.3607480,-0.040063000,0.375236000,-0.335173000
1,0,1,1,-623.5812660,-209.5741480,-48.85150900,-0.040274000,0.374697000,-0.334423000
1,0,1,1,-613.9473300,-223.1330570,-49.33021800,-0.040475000,0.374066000,-0.333591000
1,0,1,1,-604.1619050,-236.6369250,-49.79675500,-0.040667000,0.373343000,-0.332676000
1,0,1,1,-594.2274040,-250.0824180,-50.2510050,-0.040848000,0.372527000,-0.331679000
1,0,1,1,-584.1462780,-263.4662190,-50.69285700,-0.04101900,0.37161900,-0.330600000
1,0,1,1,-573.921016,-276.7850260,-51.12220200,-0.041180000,0.370620000,-0.329440000
1,0,1,1,-563.5541400,-290.0355520,-51.53893200,-0.041331000,0.369529000,-0.328199000
1,0,1,1,-553.0482070,-303.2145280,-51.9429470,-0.041471000,0.36834800,-0.326876000
1,0,1,1,-542.4058120,-316.3187030,-52.33414500,-0.04160200,0.367075000,-0.325473000
1,0,1,1,-531.629578,-329.3448420,-52.71243100,-0.041722000,0.36571100,-0.323989000
1,0,1,1,-520.7221660,-342.2897310,-53.07771000,-0.041832000,0.364258000,-0.322426000
1,0,1,1,-509.6862650,-355.1501770,-53.42989400,-0.041931000,0.362714000,-0.320783000
1,0,1,1,-498.5246010,-367.9230070,-53.76889500,-0.042020000,0.361082000,-0.319061000
1,0,1,1,-487.2399260,-380.6050680,-54.09462900,-0.042099000,0.359360000,-0.31726000
1,0,1,1,-475.8350240,-393.1932320,-54.40701600,-0.042168000,0.357549000,-0.315381000
1,0,1,1,-464.312711,-405.6843920,-54.7059790,-0.042226000,0.355650000,-0.31342400
1,0,1,1,-452.6758290,-418.0754670,-54.99144400,-0.042273000,0.353663000,-0.311390000
1,0,1,1,-440.9272480,-430.3633990,-55.26334100,-0.042311000,0.351589000,-0.309279000
1,0,1,1,-429.0698690,-442.5451550,-55.52160200,-0.042337000,0.34942900,-0.307092000
1,0,1,1,-417.1066160,-454.6177310,-55.76616500,-0.042354000,0.347182000,-0.304828000
1,0,1,1,-405.040442,-466.5781480,-55.99696800,-0.042359000,0.344849000,-0.302490000
1,0,1,1,-392.8743240,-478.4234530,-56.21395400,-0.042355000,0.34243200,-0.300077000
1,0,1,1,-380.6112630,-490.1507260,-56.41707100,-0.042340000,0.339930000,-0.297590000
1,0,1,1,-368.2542850,-501.7570710,-56.60626800,-0.042314000,0.337344000,-0.295029000
1,0,1,1,-355.8064400,-513.2396260,-56.781498,-0.04227800,0.334674000,-0.292396000
1,0,1,1,-343.2707980,-524.5955570,-56.94271800,-0.042232000,0.331923000,-0.289691000
1,0,1,1,-330.6504520,-535.8220610,-57.08988800,-0.042175000,0.329089000,-0.286914000
1,0,1,1,-317.9485180,-546.91637,-57.2229730,-0.042108000,0.326174000,-0.284066000
1,0,1,1,-305.1681280,-557.8757450,-57.34193800,-0.042030000,0.323179000,-0.281149000
1,0,1,1,-292.3124360,-568.697483,-57.44675600,-0.041942000,0.320104000,-0.278161000
1,0,1,1,-279.3846140,-579.3789130,-57.53739900,-0.041844000,0.316950000,-0.275106000
1,0,1,1,-266.3878520,-589.9174000,-57.61384500,-0.041735000,0.313717000,-0.271982000
1,0,1,1,-253.3253560,-600.3103430,-57.67607700,-0.04161600,0.310408000,-0.268791000
1,0,1,1,-240.2003500,-610.5551780,-57.72407700,-0.041487000,0.307021000,-0.265534000
1,0,1,1,-227.0160720,-620.649378,-57.75783600,-0.041348000,0.303559000,-0.262212000
1,0,1,1,-213.7757750,-630.5904510,-57.77734300,-0.041198000,0.30002200,-0.258824000
1,0,1,1,-200.4827250,-640.3759450,-57.78259500,-0.041038000,0.296412000,-0.255373000
1,0,1,1,-187.1402040,-650.0034450,-57.77358900,-0.040868000,0.292727000,-0.251859000
1,0,1,1,-173.7515030,-659.4705760,-57.75032900,-0.040688000,0.28897100,-0.248283000
1,0,1,1,-160.3199250,-668.7750020,-57.71282000,-0.040498000,0.285144000,-0.244645000
1,0,1,1,-146.8487840,-677.9144270,-57.6610720,-0.040298000,0.28124600,-0.240947000
1,0,1,1,-133.3414050,-686.886596,-57.59509600,-0.040088000,0.277278000,-0.237190000
1,0,1,1,-119.8011200,-695.6892950,-57.51490900,-0.039869000,0.27324300,-0.233374000
1,0,1,1,-106.2312700,-704.3203530,-57.4205320,-0.039639000,0.269139000,-0.229500000
1,0,1,1,-92.63520300,-712.7776380,-57.31198700,-0.039399000,0.264970000,-0.225570000
1,0,1,1,-79.01627400,-721.0590660,-57.18930100,-0.039150000,0.260735000,-0.221585000
1,0,1,1,-65.3778430,-729.1625920,-57.05250500,-0.038891000,0.256436000,-0.217544000
1,0,1,1,-51.72327600,-737.0862180,-56.90163200,-0.038623000,0.252073000,-0.213450000
1,0,1,1,-38.0559400,-744.8279870,-56.73671900,-0.038345000,0.247648000,-0.209303000
1,0,1,1,-24.37920900,-752.3859900,-56.55780700,-0.038057000,0.243162000,-0.205105000
1,0,1,1,-10.69645700,-759.7583610,-56.36494100,-0.037761000,0.2386170,-0.200856000
1,0,1,1,2.988939000,-766.9432830,-56.15816700,-0.037455000,0.234012000,-0.19655700
1,0,1,1,16.67360400,-773.9389810,-55.9375370,-0.03713900,0.229349000,-0.192210000
1,0,1,1,30.35416100,-780.7437310,-55.70310600,-0.036815000,0.224630000,-0.187816000
1,0,1,1,44.02723400,-787.3558520,-55.45493000,-0.036481000,0.219856000,-0.183375000
1,0,1,1,57.68944900,-793.7737130,-55.19307200,-0.036138000,0.215027000,-0.178889000
1,0,1,1,71.33743600,-799.9957320,-54.9175960,-0.03578700,0.21014500,-0.17435900
1,0,1,1,84.96782700,-806.0203720,-54.62857000,-0.035426000,0.205212000,-0.169785000
1,0,1,1,98.57725900,-811.8461470,-54.32606500,-0.035057000,0.200228000,-0.165170000
1,0,1,1,112.1623740,-817.4716190,-54.01015500,-0.034680000,0.195194000,-0.160514000
1,0,1,1,125.7198200,-822.8954020,-53.68092000,-0.034293000,0.190112000,-0.155819000
1,0,1,1,139.2462530,-828.1161550,-53.33844000,-0.033898000,0.184983000,-0.151085000
1,0,1,1,152.7383340,-833.1325920,-52.98279900,-0.033495000,0.179809000,-0.146314000
1,0,1,1,166.1927340,-837.943474,-52.61408600,-0.033084000,0.174590000,-0.141506000
1,0,1,1,179.6061340,-842.5476140,-52.2323910,-0.032664000,0.16932900,-0.136664000
1,0,1,1,192.9752250,-846.943877,-51.83780800,-0.032237000,0.164025,-0.131788000
1,0,1,1,206.2967070,-851.1311770,-51.43043500,-0.031801000,0.158681000,-0.126880000
1,0,1,1,219.5672940,-855.1084820,-51.01037300,-0.031358000,0.153298000,-0.121940000
1,0,1,1,232.7837110,-858.8748090,-50.57772400,-0.030907000,0.147877000,-0.116970000
1,0,1,1,245.9426980,-862.4292310,-50.1325960,-0.030448000,0.142419000,-0.111971000
1,0,1,1,259.0410080,-865.7708690,-49.67509900,-0.029981000,0.136927000,-0.106945000
1,0,1,1,272.0754080,-868.898899,-49.20534500,-0.029508000,0.131400000,-0.101892000
1,0,1,1,285.0426830,-871.8125500,-48.7234510,-0.029027000,0.125841000,-0.096815000
1,0,1,1,297.9396340,-874.5111010,-48.22953500,-0.028539000,0.120251000,-0.091713000
1,0,1,1,310.7630780,-876.9938890,-47.72371800,-0.028044000,0.114632000,-0.086588000
1,0,1,1,323.5098500,-879.2602990,-47.20612700,-0.027541000,0.108984000,-0.081443000
1,0,1,1,336.1768070,-881.3097730,-46.67688900,-0.027033000,0.103309000,-0.076277000
1,0,1,1,348.7608230,-883.1418060,-46.13613300,-0.02651700,0.097609000,-0.071092000
1,0,1,1,361.258792,-884.7559440,-45.58399400,-0.025995000,0.091885000,-0.065890000
1,0,1,1,373.6676310,-886.1517890,-45.02060800,-0.02546600,0.086138000,-0.060671000
1,0,1,1,385.9842790,-887.3289980,-44.446114,-0.024932000,0.080370000,-0.055438000
1,0,1,1,398.2056960,-888.2872800,-43.86065300,-0.024391000,0.074582000,-0.050191000
1,0,1,1,410.3288670,-889.0263980,-43.26437100,-0.023844000,0.068775000,-0.044931000
1,0,1,1,422.3508000,-889.5461700,-42.65741400,-0.023291000,0.062952000,-0.039661000
1,0,1,1,434.2685300,-889.8464680,-42.03993100,-0.022732000,0.057113000,-0.034380000
1,0,1,1,446.0791160,-889.9272170,-41.41207600,-0.022168000,0.051260000,-0.029092000
1,0,1,1,457.7796440,-889.7883980,-40.77400300,-0.021598000,0.045394000,-0.023796000
1,0,1,1,469.367227,-889.430045,-40.12587000,-0.021023000,0.039517000,-0.018494000
1,0,1,1,480.8390050,-888.852246,-39.46783600,-0.020443000,0.033631000,-0.013187000
1,0,1,1,492.1921490,-888.0551440,-38.80006400,-0.019858000,0.027736000,-0.007878000
1,0,1,1,503.4238570,-887.0389350,-38.1227190,-0.019268000,0.021834000,-0.002566000
1,0,1,1,514.5313580,-885.8038710,-37.43596800,-0.018673000,0.015927000,0.002746000
1,0,1,1,525.5119110,-884.3502550,-36.73998000,-0.018074000,0.010016000,0.008058000
1,0,1,1,536.3628070,-882.6784470,-36.03492600,-0.017470000,0.004102000,0.013368000
1,0,1,1,547.0813680,-880.7888580,-35.32098200,-0.016861000,-0.001813000,0.018674000
1,0,1,1,557.6649500,-878.6819560,-34.59832300,-0.016249000,-0.007727000,0.023976000
1,0,1,1,568.1109420,-876.3582610,-33.86712700,-0.015633000,-0.013639000,0.029272000
1,0,1,1,578.4167660,-873.8183440,-33.12757500,-0.01501200,-0.019548000,0.034560000
1,0,1,1,588.5798800,-871.0628340,-32.3798500,-0.014388000,-0.025452000,0.039840000
1,0,1,1,598.5977750,-868.0924090,-31.6241350,-0.013761000,-0.031349000,0.045110000
1,0,1,1,608.4679800,-864.9078030,-30.86061700,-0.013130000,-0.037239000,0.050369000
1,0,1,1,618.1880600,-861.5098020,-30.08948500,-0.012496000,-0.043120000,0.055616000
1,0,1,1,627.7556170,-857.8992440,-29.31092900,-0.011859000,-0.048990000,0.060849000
1,0,1,1,637.1682890,-854.0770200,-28.52514100,-0.011218000,-0.054849000,0.066067000
1,0,1,1,646.4237540,-850.0440720,-27.73231400,-0.010575000,-0.060693000,0.071269000
